data_name	note_id	measure	beat	offset	absolute_time	end_time	pitch	pitch_midi	octave	duration	time_from_prev	time_to_next	fingering	string	pluck	fret
Carcassi etude3	174	15	4.6667	59.6667	29.8333	30	F#4	66	4	0.3333	0.1667	0.1667	1	2		7
Carcassi etude3	175	16	1	60	30	31	C#3	49	3	2	0.1667	0.1667	1	6		9
Carcassi etude3	176	16	1.3333	60.3333	30.1667	30.3333	E#4	65	4	0.3333	0.1667	0.1667	2	3		10
Carcassi etude3	177	16	1.6667	60.6667	30.3333	30.5	G#4	68	4	0.3333	0.1667	0.1667	1	2		9
Carcassi etude3	178	16	2	61	30.5	31	C#5	73	5	1	0.1667	0.1667	1	1		9
Carcassi etude3	179	16	2.3333	61.3333	30.6667	30.8333	E#4	65	4	0.3333	0.1667	0.1667	2	3		10
Carcassi etude3	180	16	2.6667	61.6667	30.8333	31	G#4	68	4	0.3333	0.1667	0.1667	1	2		9
Carcassi etude3	181	16	3	62	31	31.25	C#4	61	4	0.5	0.1667	0.25	3	4		11
Carcassi etude3	182	16	3.5	62.5	31.25	31.5	D4	62	4	0.5	0.25	0.25	4	4		12
Carcassi etude3	183	16	4	63	31.5	31.75	B3	59	3	0.5	0.25	0.25	0	2		0
Carcassi etude3	184	16	4.5	63.5	31.75	32	E4	64	4	0.5	0.25	0.25	4	2		5
Carcassi etude3	185	17	1	64	32	33.5	A2	45	2	3	0.25	0.1667	0	5		0
Carcassi etude3	186	17	1.3333	64.3333	32.1667	32.3333	A3	57	3	0.3333	0.1667	0.1667	1	3		2
Carcassi etude3	187	17	1.6667	64.6667	32.3333	32.5	C#4	61	4	0.3333	0.1667	0.1667	2	2		2
Carcassi etude3	188	17	2	65	32.5	33	F#4	66	4	1	0.1667	0.1667	3	1		2
Carcassi etude3	189	17	2.3333	65.3333	32.6667	32.8333	A3	57	3	0.3333	0.1667	0.1667	1	3		2
Carcassi etude3	190	17	2.6667	65.6667	32.8333	33	C#4	61	4	0.3333	0.1667	0.1667	2	2		2
Carcassi etude3	191	17	3	66	33	33.5	E4	64	4	1	0.1667	0.1667	0	1		0
Carcassi etude3	192	17	3.3333	66.3333	33.1667	33.3333	A3	57	3	0.3333	0.1667	0.1667	1	3		2
Carcassi etude3	193	17	3.6667	66.6667	33.3333	33.5	C#4	61	4	0.3333	0.1667	0.1667	2	2		2
Carcassi etude3	194	17	4	67	33.5	34	A2	45	2	1	0.1667	0.1667	0	5		0
Carcassi etude3	195	17	4.3333	67.3333	33.6667	33.8333	A3	57	3	0.3333	0.1667	0.1667	1	3		2
Carcassi etude3	196	17	4.6667	67.6667	33.8333	34	C#4	61	4	0.3333	0.1667	0.1667	2	2		2
Carcassi etude3	197	18	1	68	34	35.5	A2	45	2	3	0.1667	0.1667	0	5		0
Carcassi etude3	198	18	1.3333	68.3333	34.1667	34.3333	B3	59	3	0.3333	0.1667	0.1667	3	3		4
Carcassi etude3	199	18	1.6667	68.6667	34.3333	34.5	D4	62	4	0.3333	0.1667	0.1667	2	2		3
Carcassi etude3	200	18	2	69	34.5	35	A4	69	4	1	0.1667	0.1667	4	1		5
Carcassi etude3	201	18	2.3333	69.3333	34.6667	34.8333	B3	59	3	0.3333	0.1667	0.1667	3	3		4
Carcassi etude3	202	18	2.6667	69.6667	34.8333	35	D4	62	4	0.3333	0.1667	0.1667	2	2		3
Carcassi etude3	203	18	3	70	35	35.5	G#4	68	4	1	0.1667	0.1667	4	1		4
Carcassi etude3	204	18	3.3333	70.3333	35.1667	35.3333	B3	59	3	0.3333	0.1667	0.1667	3	3		4
Carcassi etude3	205	18	3.6667	70.6667	35.3333	35.5	D4	62	4	0.3333	0.1667	0.1667	2	2		3
Carcassi etude3	206	18	4	71	35.5	36	A2	45	2	1	0.1667	0.1667	0	5		0
Carcassi etude3	207	18	4.3333	71.3333	35.6667	35.8333	B3	59	3	0.3333	0.1667	0.1667	3	3		4
Carcassi etude3	208	18	4.6667	71.6667	35.8333	36	D4	62	4	0.3333	0.1667	0.1667	2	2		3
Carcassi etude3	209	19	1	72	36	37.5	A2	45	2	3	0.1667	0.1667	0	5		0
Carcassi etude3	210	19	1.3333	72.3333	36.1667	36.3333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	211	19	1.6667	72.6667	36.3333	36.5	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	212	19	2	73	36.5	37	F#4	66	4	1	0.1667	0.1667	3	1		2
Carcassi etude3	213	19	2.3333	73.3333	36.6667	36.8333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	214	19	2.6667	73.6667	36.8333	37	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	215	19	3	74	37	37.5	E4	64	4	1	0.1667	0.1667	0	1		0
Carcassi etude3	216	19	3.3333	74.3333	37.1667	37.3333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	217	19	3.6667	74.6667	37.3333	37.5	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	218	19	4	75	37.5	38	A2	45	2	1	0.1667	0.1667	0	5		0
Carcassi etude3	219	19	4.3333	75.3333	37.6667	37.8333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	220	19	4.6667	75.6667	37.8333	38	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	221	20	1	76	38	39.5	A2	45	2	3	0.1667	0.1667	0	5		0
Carcassi etude3	222	20	1.3333	76.3333	38.1667	38.3333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	223	20	1.6667	76.6667	38.3333	38.5	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	224	20	2	77	38.5	39	B4	71	4	1	0.1667	0.1667	4	1		7
Carcassi etude3	225	20	2.3333	77.3333	38.6667	38.8333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	226	20	2.6667	77.6667	38.8333	39	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	227	20	3	78	39	39.5	A4	69	4	1	0.1667	0.1667	1	1		5
Carcassi etude3	228	20	3.3333	78.3333	39.1667	39.3333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	229	20	3.6667	78.6667	39.3333	39.5	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	230	20	4	79	39.5	40	A3	57	3	1	0.1667	0.1667	3	4		7
Carcassi etude3	231	20	4.3333	79.3333	39.6667	39.8333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	232	20	4.6667	79.6667	39.8333	40	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	233	21	1	80	40	41.5	F#3	54	3	3	0.1667	0.1667	1	4		4
Carcassi etude3	234	21	1.3333	80.3333	40.1667	40.3333	C#4	61	4	0.3333	0.1667	0.1667	3	3		6
Carcassi etude3	235	21	1.6667	80.6667	40.3333	40.5	E4	64	4	0.3333	0.1667	0.1667	2	2		5
Carcassi etude3	236	21	2	81	40.5	41	B4	71	4	1	0.1667	0.1667	4	1		7
Carcassi etude3	237	21	2.3333	81.3333	40.6667	40.8333	C#4	61	4	0.3333	0.1667	0.1667	3	3		6
Carcassi etude3	238	21	2.6667	81.6667	40.8333	41	E4	64	4	0.3333	0.1667	0.1667	2	2		5
Carcassi etude3	239	21	3	82	41	41.5	A#4	70	4	1	0.1667	0.1667	4	1		6
Carcassi etude3	240	21	3.3333	82.3333	41.1667	41.3333	C#4	61	4	0.3333	0.1667	0.1667	3	3		6
Carcassi etude3	241	21	3.6667	82.6667	41.3333	41.5	E4	64	4	0.3333	0.1667	0.1667	2	2		5
Carcassi etude3	242	21	4	83	41.5	42	F#3	54	3	1	0.1667	0.1667	1	4		4
Carcassi etude3	243	21	4.3333	83.3333	41.6667	41.8333	C#4	61	4	0.3333	0.1667	0.1667	3	3		6
Carcassi etude3	244	21	4.6667	83.6667	41.8333	42	E4	64	4	0.3333	0.1667	0.1667	2	2		5
Carcassi etude3	245	22	1	84	42	43.5	D3	50	3	3	0.1667	0.1667	0	4		0
Carcassi etude3	246	22	1.3333	84.3333	42.1667	42.3333	D4	62	4	0.3333	0.1667	0.1667	1	3		7
Carcassi etude3	247	22	1.6667	84.6667	42.3333	42.5	F#4	66	4	0.3333	0.1667	0.1667	1	2		7
Carcassi etude3	248	22	2	85	42.5	43	C#5	73	5	1	0.1667	0.1667	3	1		9
Carcassi etude3	249	22	2.3333	85.3333	42.6667	42.8333	D4	62	4	0.3333	0.1667	0.1667	1	3		7
Carcassi etude3	250	22	2.6667	85.6667	42.8333	43	F#4	66	4	0.3333	0.1667	0.1667	1	2		7
Carcassi etude3	251	22	3	86	43	43.5	B4	71	4	1	0.1667	0.1667	1	1		7
Carcassi etude3	252	22	3.3333	86.3333	43.1667	43.3333	D4	62	4	0.3333	0.1667	0.1667	1	3		7
Carcassi etude3	253	22	3.6667	86.6667	43.3333	43.5	F#4	66	4	0.3333	0.1667	0.1667	1	2		7
Carcassi etude3	254	22	4	87	43.5	44	D5	74	5	1	0.1667	0.1667	4	1		10
Carcassi etude3	255	22	4.3333	87.3333	43.6667	43.8333	D4	62	4	0.3333	0.1667	0.1667	1	3		7
Carcassi etude3	256	22	4.6667	87.6667	43.8333	44	F#4	66	4	0.3333	0.1667	0.1667	1	2		7
Carcassi etude3	257	23	1	88	44	45	D#3	51	3	2	0.1667	0.1667	1	4		1
Carcassi etude3	258	23	1.3333	88.3333	44.1667	44.3333	A3	57	3	0.3333	0.1667	0.1667	3	3		2
Carcassi etude3	259	23	1.6667	88.6667	44.3333	44.5	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	260	23	2	89	44.5	45	F4	65	4	1	0.1667	0.1667	2	1		1
Carcassi etude3	261	23	2.3333	89.3333	44.6667	44.8333	A3	57	3	0.3333	0.1667	0.1667	3	3		2
Carcassi etude3	262	23	2.6667	89.6667	44.8333	45	B3	59	3	0.3333	0.1667	0.1667	0	2		0
Carcassi etude3	263	23	3	90	45	46	E3	52	3	2	0.1667	0.1667	2	4		2
Carcassi etude3	264	23	3.3333	90.3333	45.1667	45.3333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	265	23	3.6667	90.6667	45.3333	45.5	D4	62	4	0.3333	0.1667	0.1667	4	2		3
Carcassi etude3	266	23	4	91	45.5	46	E4	64	4	1	0.1667	0.1667	0	1		0
Carcassi etude3	267	23	4.3333	91.3333	45.6667	45.8333	G#3	56	3	0.3333	0.1667	0.1667	1	3		1
Carcassi etude3	268	23	4.6667	91.6667	45.8333	46	D4	62	4	0.3333	0.1667	0.1667	4	2		3
Carcassi etude3	269	24	1	92	46	47	A2	45	2	2	0.1667	0.1667	0	5		0
Carcassi etude3	270	24	1.3333	92.3333	46.1667	46.3333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	271	24	1.6667	92.6667	46.3333	46.5	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	272	24	2	93	46.5	47	A4	69	4	1	0.1667	0.1667	1	1		5
Carcassi etude3	273	24	2.3333	93.3333	46.6667	46.8333	C#4	61	4	0.3333	0.1667	0.1667	2	3		6
Carcassi etude3	274	24	2.6667	93.6667	46.8333	47	E4	64	4	0.3333	0.1667	0.1667	1	2		5
Carcassi etude3	275	24	3	94	47	47.5	A3	57	3	1	0.1667	0	3	4		7
Carcassi etude4	0	1	1	0	0	1	D3	50	3	2	0	0.0833	0	4		0
Carcassi etude4	1	1	1.1667	0.1667	0.0833	0.1667	F#4	66	4	0.1667	0.0833	0.0833	3	2		7
Carcassi etude4	2	1	1.3333	0.3333	0.1667	0.25	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	3	1	1.5	0.5	0.25	0.3333	B4	71	4	0.1667	0.0833	0.0833	4	1		7
Carcassi etude4	4	1	1.6667	0.6667	0.3333	0.4167	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	5	1	1.8333	0.8333	0.4167	0.5	F#4	66	4	0.1667	0.0833	0.0833	3	2		7
Carcassi etude4	6	1	2	1	0.5	0.5833	B4	71	4	0.1667	0.0833	0.0833	4	1		7
Carcassi etude4	7	1	2.1667	1.1667	0.5833	0.6667	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	8	1	2.3333	1.3333	0.6667	0.75	F#4	66	4	0.1667	0.0833	0.0833	3	2		7
Carcassi etude4	9	1	2.5	1.5	0.75	0.8333	B4	71	4	0.1667	0.0833	0.0833	4	1		7
Carcassi etude4	10	1	2.6667	1.6667	0.8333	0.9167	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	11	1	2.8333	1.8333	0.9167	1	F#4	66	4	0.1667	0.0833	0.0833	3	2		7
Carcassi etude4	12	2	3	2	1	2	D3	50	3	2	0.0833	0.0833	0	4		0
Carcassi etude4	13	2	3.1667	2.1667	1.0833	1.1667	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	14	2	3.3333	2.3333	1.1667	1.25	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	15	2	3.5	2.5	1.25	1.3333	G4	67	4	0.1667	0.0833	0.0833	3	1		3
Carcassi etude4	16	2	3.6667	2.6667	1.3333	1.4167	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	17	2	3.8333	2.8333	1.4167	1.5	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	18	2	4	3	1.5	1.5833	G4	67	4	0.1667	0.0833	0.0833	3	1		3
Carcassi etude4	19	2	4.1667	3.1667	1.5833	1.6667	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	20	2	4.3333	3.3333	1.6667	1.75	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	21	2	4.5	3.5	1.75	1.8333	G4	67	4	0.1667	0.0833	0.0833	3	1		3
Carcassi etude4	22	2	4.6667	3.6667	1.8333	1.9167	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	23	2	4.8333	3.8333	1.9167	2	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	24	3	1	4	2	3	A2	45	2	2	0.0833	0.0833	0	5		0
Carcassi etude4	25	3	1.1667	4.1667	2.0833	2.1667	E4	64	4	0.1667	0.0833	0.0833	3	2		5
Carcassi etude4	26	3	1.3333	4.3333	2.1667	2.25	G4	67	4	0.1667	0.0833	0.0833	1	1		3
Carcassi etude4	27	3	1.5	4.5	2.25	2.3333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	28	3	1.6667	4.6667	2.3333	2.4167	G4	67	4	0.1667	0.0833	0.0833	1	1		3
Carcassi etude4	29	3	1.8333	4.8333	2.4167	2.5	E4	64	4	0.1667	0.0833	0.0833	3	2		5
Carcassi etude4	30	3	2	5	2.5	2.5833	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	31	3	2.1667	5.1667	2.5833	2.6667	G4	67	4	0.1667	0.0833	0.0833	1	1		3
Carcassi etude4	32	3	2.3333	5.3333	2.6667	2.75	E4	64	4	0.1667	0.0833	0.0833	3	2		5
Carcassi etude4	33	3	2.5	5.5	2.75	2.8333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	34	3	2.6667	5.6667	2.8333	2.9167	G4	67	4	0.1667	0.0833	0.0833	1	1		3
Carcassi etude4	35	3	2.8333	5.8333	2.9167	3	E4	64	4	0.1667	0.0833	0.0833	3	2		5
Carcassi etude4	36	4	3	6	3	4	A2	45	2	2	0.0833	0.0833	0	5		0
Carcassi etude4	37	4	3.1667	6.1667	3.0833	3.1667	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	38	4	3.3333	6.3333	3.1667	3.25	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	39	4	3.5	6.5	3.25	3.3333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	40	4	3.6667	6.6667	3.3333	3.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	41	4	3.8333	6.8333	3.4167	3.5	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	42	4	4	7	3.5	3.5833	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	43	4	4.1667	7.1667	3.5833	3.6667	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	44	4	4.3333	7.3333	3.6667	3.75	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	45	4	4.5	7.5	3.75	3.8333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	46	4	4.6667	7.6667	3.8333	3.9167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	47	4	4.8333	7.8333	3.9167	4	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	48	5	1	8	4	4.5	D3	50	3	1	0.0833	0.0833	0	4		0
Carcassi etude4	49	5	1.1667	8.1667	4.0833	4.1667	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	50	5	1.3333	8.3333	4.1667	4.25	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	51	5	1.5	8.5	4.25	4.3333	G4	67	4	0.1667	0.0833	0.0833	3	1		3
Carcassi etude4	52	5	1.6667	8.6667	4.3333	4.4167	F#4	66	4	0.1667	0.0833	0.0833	1	1		2
Carcassi etude4	53	5	1.8333	8.8333	4.4167	4.5	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	54	5	2	9	4.5	5	E2	40	2	1	0.0833	0.0833	0	6		0
Carcassi etude4	55	5	2.1667	9.1667	4.5833	4.6667	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	56	5	2.3333	9.3333	4.6667	4.75	G#4	68	4	0.1667	0.0833	0.0833	3	1		4
Carcassi etude4	57	5	2.5	9.5	4.75	4.8333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	58	5	2.6667	9.6667	4.8333	4.9167	G#4	68	4	0.1667	0.0833	0.0833	3	1		4
Carcassi etude4	59	5	2.8333	9.8333	4.9167	5	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	60	6	3	10	5	5.5	A2	45	2	1	0.0833	0.0833	0	5		0
Carcassi etude4	61	6	3.1667	10.1667	5.0833	5.1667	C#4	61	4	0.1667	0.0833	0.0833	2	3		6
Carcassi etude4	62	6	3.3333	10.3333	5.1667	5.25	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	63	6	3.5	10.5	5.25	5.3333	B4	71	4	0.1667	0.0833	0.0833	4	1		7
Carcassi etude4	64	6	3.6667	10.6667	5.3333	5.4167	A4	69	4	0.1667	0.0833	0.0833	1	1		5
Carcassi etude4	65	6	3.8333	10.8333	5.4167	5.5	C#4	61	4	0.1667	0.0833	0.0833	2	3		6
Carcassi etude4	66	6	4	11	5.5	6	D3	50	3	1	0.0833	0.0833	0	4		0
Carcassi etude4	67	6	4.1667	11.1667	5.5833	5.6667	D4	62	4	0.1667	0.0833	0.0833	1	3		7
Carcassi etude4	68	6	4.3333	11.3333	5.6667	5.75	B4	71	4	0.1667	0.0833	0.0833	2	1		7
Carcassi etude4	69	6	4.5	11.5	5.75	5.8333	C#5	73	5	0.1667	0.0833	0.0833	4	1		9
Carcassi etude4	70	6	4.6667	11.6667	5.8333	5.9167	B4	71	4	0.1667	0.0833	0.0833	2	1		7
Carcassi etude4	71	6	4.8333	11.8333	5.9167	6	D4	62	4	0.1667	0.0833	0.0833	1	3		7
Carcassi etude4	72	7	1	12	6	6.5	E3	52	3	1	0.0833	0.0833	1	4		2
Carcassi etude4	73	7	1.1667	12.1667	6.0833	6.1667	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	74	7	1.3333	12.3333	6.1667	6.25	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	75	7	1.5	12.5	6.25	6.3333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	76	7	1.6667	12.6667	6.3333	6.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	77	7	1.8333	12.8333	6.4167	6.5	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	78	7	2	13	6.5	7	E2	40	2	1	0.0833	0.0833	0	6		0
Carcassi etude4	79	7	2.1667	13.1667	6.5833	6.6667	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	80	7	2.3333	13.3333	6.6667	6.75	G#4	68	4	0.1667	0.0833	0.0833	3	1		4
Carcassi etude4	81	7	2.5	13.5	6.75	6.8333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	82	7	2.6667	13.6667	6.8333	6.9167	G#4	68	4	0.1667	0.0833	0.0833	3	1		4
Carcassi etude4	83	7	2.8333	13.8333	6.9167	7	D4	62	4	0.1667	0.0833	0.0833	2	2		3
Carcassi etude4	84	8	3	14	7	7.5	A2	45	2	1	0.0833	0.0833	0	5		0
Carcassi etude4	85	8	3.1667	14.1667	7.0833	7.1667	E5	76	5	0.1667	0.0833	0.0833	4	1		12
Carcassi etude4	86	8	3.3333	14.3333	7.1667	7.25	C#5	73	5	0.1667	0.0833	0.0833	1	1		9
Carcassi etude4	87	8	3.5	14.5	7.25	7.3333	A4	69	4	0.1667	0.0833	0.0833	2	2		10
Carcassi etude4	88	8	3.6667	14.6667	7.3333	7.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	89	8	3.8333	14.8333	7.4167	7.5	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	90	8	4	15	7.5	7.75	A3	57	3	0.5	0.0833	0.5	1	3		2
Carcassi etude4	91	9	1	16	8	9	A2	45	2	2	0.5	0.0833	0	5		0
Carcassi etude4	92	9	1.1667	16.1667	8.0833	8.1667	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	93	9	1.3333	16.3333	8.1667	8.25	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	94	9	1.5	16.5	8.25	8.3333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	95	9	1.6667	16.6667	8.3333	8.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	96	9	1.8333	16.8333	8.4167	8.5	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	97	9	2	17	8.5	8.5833	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	98	9	2.1667	17.1667	8.5833	8.6667	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	99	9	2.3333	17.3333	8.6667	8.75	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	100	9	2.5	17.5	8.75	8.8333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	101	9	2.6667	17.6667	8.8333	8.9167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	102	9	2.8333	17.8333	8.9167	9	C#4	61	4	0.1667	0.0833	0.0833	2	2		2
Carcassi etude4	103	10	3	18	9	10	A2	45	2	2	0.0833	0.0833	0	5		0
Carcassi etude4	104	10	3.1667	18.1667	9.0833	9.1667	C4	60	4	0.1667	0.0833	0.0833	1	2		1
Carcassi etude4	105	10	3.3333	18.3333	9.1667	9.25	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	106	10	3.5	18.5	9.25	9.3333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	107	10	3.6667	18.6667	9.3333	9.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	108	10	3.8333	18.8333	9.4167	9.5	C4	60	4	0.1667	0.0833	0.0833	1	2		1
Carcassi etude4	109	10	4	19	9.5	9.5833	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	110	10	4.1667	19.1667	9.5833	9.6667	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	111	10	4.3333	19.3333	9.6667	9.75	C4	60	4	0.1667	0.0833	0.0833	1	2		1
Carcassi etude4	112	10	4.5	19.5	9.75	9.8333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	113	10	4.6667	19.6667	9.8333	9.9167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	114	10	4.8333	19.8333	9.9167	10	C4	60	4	0.1667	0.0833	0.0833	1	2		1
Carcassi etude4	115	11	1	20	10	10.5	B2	47	2	1	0.0833	0.0833	2	5		2
Carcassi etude4	116	11	1.1667	20.1667	10.0833	10.1667	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	117	11	1.3333	20.3333	10.1667	10.25	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	118	11	1.5	20.5	10.25	10.3333	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	119	11	1.6667	20.6667	10.3333	10.4167	E4	64	4	0.1667	0.0833	0.0833	0	1		0
Carcassi etude4	120	11	1.8333	20.8333	10.4167	10.5	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	121	11	2	21	10.5	11	D#3	51	3	1	0.0833	0.0833	1	4		1
Carcassi etude4	122	11	2.1667	21.1667	10.5833	10.6667	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	123	11	2.3333	21.3333	10.6667	10.75	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	124	11	2.5	21.5	10.75	10.8333	G4	67	4	0.1667	0.0833	0.0833	4	1		3
Carcassi etude4	125	11	2.6667	21.6667	10.8333	10.9167	F#4	66	4	0.1667	0.0833	0.0833	3	1		2
Carcassi etude4	126	11	2.8333	21.8333	10.9167	11	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	127	12	3	22	11	12	E3	52	3	2	0.0833	0.0833	1	4		2
Carcassi etude4	128	12	3.1667	22.1667	11.0833	11.1667	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	129	12	3.3333	22.3333	11.1667	11.25	G4	67	4	0.1667	0.0833	0.0833	2	1		3
Carcassi etude4	130	12	3.5	22.5	11.25	11.3333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	131	12	3.6667	22.6667	11.3333	11.4167	G4	67	4	0.1667	0.0833	0.0833	2	1		3
Carcassi etude4	132	12	3.8333	22.8333	11.4167	11.5	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	133	12	4	23	11.5	11.5833	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	134	12	4.1667	23.1667	11.5833	11.6667	G4	67	4	0.1667	0.0833	0.0833	2	1		3
Carcassi etude4	135	12	4.3333	23.3333	11.6667	11.75	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	136	12	4.5	23.5	11.75	11.8333	A4	69	4	0.1667	0.0833	0.0833	4	1		5
Carcassi etude4	137	12	4.6667	23.6667	11.8333	11.9167	G4	67	4	0.1667	0.0833	0.0833	2	1		3
Carcassi etude4	138	12	4.8333	23.8333	11.9167	12	B3	59	3	0.1667	0.0833	0.0833	0	2		0
Carcassi etude4	139	13	1	24	12	13	E2	40	2	2	0.0833	0.0833	0	6		0
Carcassi etude4	140	13	1.1667	24.1667	12.0833	12.1667	G4	67	4	0.1667	0.0833	0.0833	3	2		8
