data_name	note_id	measure	beat	offset	absolute_time	end_time	pitch	pitch_midi	octave	duration	time_from_prev	time_to_next	fingering	string	pluck	fret
segovia etude 20-4 (Yuki)(done)	181	16	1.5	60.5	30.25	30.5	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	182	16	1.5	60.5	30.25	30.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	183	16	2	61	30.5	31	A3	57	3	1	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	184	16	2.5	61.5	30.75	31	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	185	16	2.5	61.5	30.75	31	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	186	16	3	62	31	31.5	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	187	16	3.5	62.5	31.25	31.5	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	188	16	3.5	62.5	31.25	31.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	189	16	4	63	31.5	32	C#3	49	3	1	0.25	0.25	3	5	p	4
segovia etude 20-4 (Yuki)(done)	190	16	4.5	63.5	31.75	32	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	191	16	4.5	63.5	31.75	32	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	192	17	1	64	32	32.5	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	193	17	1.5	64.5	32.25	32.5	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	194	17	1.5	64.5	32.25	32.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	195	17	2	65	32.5	33	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	196	17	2.5	65.5	32.75	33	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	197	17	2.5	65.5	32.75	33	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	198	17	3	66	33	33.5	C#3	49	3	1	0.25	0.25	3	5	p	4
segovia etude 20-4 (Yuki)(done)	199	17	3.5	66.5	33.25	33.5	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	200	17	3.5	66.5	33.25	33.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	201	17	4	67	33.5	34	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	202	17	4.5	67.5	33.75	34	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	203	17	4.5	67.5	33.75	34	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	204	18	1	68	34	34.5	F#3	54	3	1	0.25	0.25	4	4	p	4
segovia etude 20-4 (Yuki)(done)	205	18	1.5	68.5	34.25	34.5	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	206	18	1.5	68.5	34.25	34.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	207	18	2	69	34.5	35	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	208	18	2.5	69.5	34.75	35	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	209	18	2.5	69.5	34.75	35	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	210	18	3	70	35	35.5	B3	59	3	1	0.25	0.25	4	3	p	4
segovia etude 20-4 (Yuki)(done)	211	18	3.5	70.5	35.25	35.5	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	212	18	3.5	70.5	35.25	35.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	213	18	4	71	35.5	36	A3	57	3	1	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	214	18	4.5	71.5	35.75	36	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	215	18	4.5	71.5	35.75	36	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	216	19	1	72	36	36.5	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	217	19	1.5	72.5	36.25	36.5	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	218	19	1.5	72.5	36.25	36.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	219	19	2	73	36.5	37	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	220	19	2.5	73.5	36.75	37	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	221	19	2.5	73.5	36.75	37	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	222	19	3	74	37	37.5	C#3	49	3	1	0.25	0.25	3	5	p	4
segovia etude 20-4 (Yuki)(done)	223	19	3.5	74.5	37.25	37.5	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	224	19	3.5	74.5	37.25	37.5	E4	64	4	0.5	0	0.25	4	2	i	5
segovia etude 20-4 (Yuki)(done)	225	19	4	75	37.5	38	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	226	19	4.5	75.5	37.75	38	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	227	19	4.5	75.5	37.75	38	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	228	20	1	76	38	38.5	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	229	20	1.5	76.5	38.25	38.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	230	20	1.5	76.5	38.25	38.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	231	20	2	77	38.5	39	A3	57	3	1	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	232	20	2.5	77.5	38.75	39	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	233	20	2.5	77.5	38.75	39	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	234	20	3	78	39	39.5	F#3	54	3	1	0.25	0.25	3	4	p	4
segovia etude 20-4 (Yuki)(done)	235	20	3.5	78.5	39.25	39.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	236	20	3.5	78.5	39.25	39.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	237	20	4	79	39.5	40	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	238	20	4.5	79.5	39.75	40	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	239	20	4.5	79.5	39.75	40	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	240	21	1	80	40	41.5	C3	48	3	3	0.25	0.25	3	5	p	3
segovia etude 20-4 (Yuki)(done)	241	21	1.5	80.5	40.25	40.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	242	21	1.5	80.5	40.25	40.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	243	21	2	81	40.5	40.75	A3	57	3	0.5	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	244	21	2.5	81.5	40.75	41	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	245	21	2.5	81.5	40.75	41	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	246	21	3	82	41	41.25	F#3	54	3	0.5	0.25	0.25	4	4	p	4
segovia etude 20-4 (Yuki)(done)	247	21	3.5	82.5	41.25	41.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	248	21	3.5	82.5	41.25	41.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	249	21	4	83	41.5	42	C3	48	3	1	0.25	0.25	3	5	p	3
segovia etude 20-4 (Yuki)(done)	250	21	4.5	83.5	41.75	42	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	251	21	4.5	83.5	41.75	42	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	252	22	1	84	42	43.5	B2	47	2	3	0.25	0.25	1	5	p	2
segovia etude 20-4 (Yuki)(done)	253	22	1.5	84.5	42.25	42.5	G4	67	4	0.5	0.25	0	4	1	m	3
segovia etude 20-4 (Yuki)(done)	254	22	1.5	84.5	42.25	42.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	255	22	2	85	42.5	42.75	D3	50	3	0.5	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	256	22	2.5	85.5	42.75	43	G4	67	4	0.5	0.25	0	4	1	m	3
segovia etude 20-4 (Yuki)(done)	257	22	2.5	85.5	42.75	43	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	258	22	3	86	43	43.25	G3	55	3	0.5	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	259	22	3.5	86.5	43.25	43.5	G4	67	4	0.5	0.25	0	4	1	m	3
segovia etude 20-4 (Yuki)(done)	260	22	3.5	86.5	43.25	43.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	261	22	4	87	43.5	44	B2	47	2	1	0.25	0.25	1	5	p	2
segovia etude 20-4 (Yuki)(done)	262	22	4.5	87.5	43.75	44	G4	67	4	0.5	0.25	0	4	1	m	3
segovia etude 20-4 (Yuki)(done)	263	22	4.5	87.5	43.75	44	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	264	23	1	88	44	46	B-2	46	2	4	0.25	0.25	1	5	p	1
segovia etude 20-4 (Yuki)(done)	265	23	1.5	88.5	44.25	44.5	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	266	23	1.5	88.5	44.25	44.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	267	23	2	89	44.5	44.75	F3	53	3	0.5	0.25	0.25	2	4	p	3
segovia etude 20-4 (Yuki)(done)	268	23	2.5	89.5	44.75	45	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	269	23	2.5	89.5	44.75	45	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	270	23	3	90	45	45.25	E3	52	3	0.5	0.25	0.25	2	5	p	7
segovia etude 20-4 (Yuki)(done)	271	23	3.5	90.5	45.25	45.5	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	272	23	3.5	90.5	45.25	45.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	273	23	4	91	45.5	45.75	D3	50	3	0.5	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	274	23	4.5	91.5	45.75	46	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	275	23	4.5	91.5	45.75	46	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	276	24	1	92	46	47.5	A2	45	2	3	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	277	24	1.5	92.5	46.25	46.5	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	278	24	1.5	92.5	46.25	46.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	279	24	2	93	46.5	46.75	E3	52	3	0.5	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	280	24	2.5	93.5	46.75	47	G#4	68	4	0.5	0.25	0	4	1	m	4
segovia etude 20-4 (Yuki)(done)	281	24	2.5	93.5	46.75	47	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	282	24	3	94	47	47.25	A3	57	3	0.5	0.25	0.25	1	5	p	12
segovia etude 20-4 (Yuki)(done)	283	24	3.5	94.5	47.25	47.5	A4	69	4	0.5	0.25	0	4	1	m	5
segovia etude 20-4 (Yuki)(done)	284	24	3.5	94.5	47.25	47.5	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	285	24	4	95	47.5	48	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	286	24	4.5	95.5	47.75	48	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	287	24	4.5	95.5	47.75	48	C#4	61	4	0.5	0	0.25	1	2	i	2
segovia etude 20-4 (Yuki)(done)	288	25	1	96	48	48.5	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	289	25	1.5	96.5	48.25	48.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	290	25	1.5	96.5	48.25	48.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	291	25	2	97	48.5	49	F#3	54	3	1	0.25	0.25	4	4	p	4
segovia etude 20-4 (Yuki)(done)	292	25	2.5	97.5	48.75	49	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	293	25	2.5	97.5	48.75	49	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	294	25	3	98	49	49.5	B3	59	3	1	0.25	0.25	4	3	p	4
segovia etude 20-4 (Yuki)(done)	295	25	3.5	98.5	49.25	49.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	296	25	3.5	98.5	49.25	49.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	297	25	4	99	49.5	50	A3	57	3	1	0.25	0.25	2	3	p	2
segovia etude 20-4 (Yuki)(done)	298	25	4.5	99.5	49.75	50	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	299	25	4.5	99.5	49.75	50	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	300	26	1	100	50	50.5	G3	55	3	1	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	301	26	1.5	100.5	50.25	50.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	302	26	1.5	100.5	50.25	50.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	303	26	2	101	50.5	51	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	304	26	2.5	101.5	50.75	51	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	305	26	2.5	101.5	50.75	51	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	306	26	3	102	51	51.5	F#3	54	3	1	0.25	0.25	4	4	p	4
segovia etude 20-4 (Yuki)(done)	307	26	3.5	102.5	51.25	51.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	308	26	3.5	102.5	51.25	51.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	309	26	4	103	51.5	52	G3	55	3	1	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	310	26	4.5	103.5	51.75	52	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	311	26	4.5	103.5	51.75	52	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	312	27	1	104	52	52.5	A3	57	3	1	0.25	0.25	2	3	p	2
segovia etude 20-4 (Yuki)(done)	313	27	1.5	104.5	52.25	52.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	314	27	1.5	104.5	52.25	52.5	C#4	61	4	0.5	0	0.25	3	2	i	2
segovia etude 20-4 (Yuki)(done)	315	27	2	105	52.5	53	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	316	27	2.5	105.5	52.75	53	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	317	27	2.5	105.5	52.75	53	C#4	61	4	0.5	0	0.25	3	2	i	2
segovia etude 20-4 (Yuki)(done)	318	27	3	106	53	53.5	A3	57	3	1	0.25	0.25	2	3	p	2
segovia etude 20-4 (Yuki)(done)	319	27	3.5	106.5	53.25	53.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	320	27	3.5	106.5	53.25	53.5	C#4	61	4	0.5	0	0.25	3	2	i	2
segovia etude 20-4 (Yuki)(done)	321	27	4	107	53.5	54	G3	55	3	1	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	322	27	4.5	107.5	53.75	54	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	323	27	4.5	107.5	53.75	54	C#4	61	4	0.5	0	0.25	3	2	i	2
segovia etude 20-4 (Yuki)(done)	324	28	1	108	54	54.5	F#3	54	3	1	0.25	0.25	2	4	p	4
segovia etude 20-4 (Yuki)(done)	325	28	1.5	108.5	54.25	54.5	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	326	28	1.5	108.5	54.25	54.5	C4	60	4	0.5	0	0.25	3	3	i	5
segovia etude 20-4 (Yuki)(done)	327	28	2	109	54.5	55	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	328	28	2.5	109.5	54.75	55	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	329	28	2.5	109.5	54.75	55	C4	60	4	0.5	0	0.25	3	3	i	5
segovia etude 20-4 (Yuki)(done)	330	28	3	110	55	55.5	A3	57	3	1	0.25	0.25	4	4	p	7
segovia etude 20-4 (Yuki)(done)	331	28	3.5	110.5	55.25	55.5	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	332	28	3.5	110.5	55.25	55.5	C4	60	4	0.5	0	0.25	3	3	i	5
segovia etude 20-4 (Yuki)(done)	333	28	4	111	55.5	56	F#3	54	3	1	0.25	0.25	2	4	p	4
segovia etude 20-4 (Yuki)(done)	334	28	4.5	111.5	55.75	56	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	335	28	4.5	111.5	55.75	56	C4	60	4	0.5	0	0.25	3	3	i	5
segovia etude 20-4 (Yuki)(done)	336	29	1	112	56	56.5	G3	55	3	1	0.25	0.25	4	4	p	5
segovia etude 20-4 (Yuki)(done)	337	29	1.5	112.5	56.25	56.5	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	338	29	1.5	112.5	56.25	56.5	B3	59	3	0.5	0	0.25	3	3	i	4
segovia etude 20-4 (Yuki)(done)	339	29	2	113	56.5	57	F#3	54	3	1	0.25	0.25	2	4	p	4
segovia etude 20-4 (Yuki)(done)	340	29	2.5	113.5	56.75	57	D4	62	4	0.5	0.25	0	1	2	m	3
segovia etude 20-4 (Yuki)(done)	341	29	2.5	113.5	56.75	57	B3	59	3	0.5	0	0.25	3	3	i	4
segovia etude 20-4 (Yuki)(done)	342	29	3	114	57	57.5	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	343	29	3.5	114.5	57.25	57.5	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	344	29	3.5	114.5	57.25	57.5	B3	59	3	0.5	0	0.25	3	3	i	4
segovia etude 20-4 (Yuki)(done)	345	29	4	115	57.5	58	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	346	29	4.5	115.5	57.75	58	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	347	29	4.5	115.5	57.75	58	B3	59	3	0.5	0	0.25	3	3	i	4
segovia etude 20-4 (Yuki)(done)	348	30	1	116	58	58.5	C#3	49	3	1	0.25	0.25	3	5	p	4
segovia etude 20-4 (Yuki)(done)	349	30	1.5	116.5	58.25	58.5	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	350	30	1.5	116.5	58.25	58.5	E4	64	4	0.5	0	0.25	4	2	i	5
segovia etude 20-4 (Yuki)(done)	351	30	2	117	58.5	59	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	352	30	2.5	117.5	58.75	59	G4	67	4	0.5	0.25	0	2	1	m	3
segovia etude 20-4 (Yuki)(done)	353	30	2.5	117.5	58.75	59	E4	64	4	0.5	0	0.25	4	2	i	5
segovia etude 20-4 (Yuki)(done)	354	30	3	118	59	59.5	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	355	30	3.5	118.5	59.25	59.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	356	30	3.5	118.5	59.25	59.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	357	30	4	119	59.5	60	F#3	54	3	1	0.25	0.25	3	4	p	4
segovia etude 20-4 (Yuki)(done)	358	30	4.5	119.5	59.75	60	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	359	30	4.5	119.5	59.75	60	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	360	31	1	120	60	60.5	G3	55	3	1	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	361	31	1.5	120.5	60.25	60.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	362	31	1.5	120.5	60.25	60.5	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	363	31	2	121	60.5	61	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	364	31	2.5	121.5	60.75	61	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	365	31	2.5	121.5	60.75	61	D4	62	4	0.5	0	0.25	2	2	i	3
segovia etude 20-4 (Yuki)(done)	366	31	3	122	61	61.5	A3	57	3	1	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	367	31	3.5	122.5	61.25	61.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	368	31	3.5	122.5	61.25	61.5	C#4	61	4	0.5	0	0.25	2	2	i	2
segovia etude 20-4 (Yuki)(done)	369	31	4	123	61.5	62	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	370	31	4.5	123.5	61.75	62	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	371	31	4.5	123.5	61.75	62	C#4	61	4	0.5	0	0.25	2	2	i	2
segovia etude 20-4 (Yuki)(done)	372	32	1	124	62	62.5	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	373	32	1.5	124.5	62.25	62.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	374	32	1.5	124.5	62.25	62.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	375	32	2	125	62.5	63	A2	45	2	1	0.25	0.25	0	5	p	0
segovia etude 20-4 (Yuki)(done)	376	32	2.5	125.5	62.75	63	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	377	32	2.5	125.5	62.75	63	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	378	32	3	126	63	63.5	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	379	32	3.5	126.5	63.25	63.5	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	380	32	3.5	126.5	63.25	63.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	381	32	4	127	63.5	64	E3	52	3	1	0.25	0.25	2	4	p	2
segovia etude 20-4 (Yuki)(done)	382	32	4.5	127.5	63.75	64	F#4	66	4	0.5	0.25	0	1	1	m	2
segovia etude 20-4 (Yuki)(done)	383	32	4.5	127.5	63.75	64	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	384	33	1	128	64	64.5	F#3	54	3	1	0.25	0.25	4	4	p	4
segovia etude 20-4 (Yuki)(done)	385	33	1.5	128.5	64.25	64.5	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	386	33	1.5	128.5	64.25	64.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	387	33	2	129	64.5	65	D3	50	3	1	0.25	0.25	0	4	p	0
segovia etude 20-4 (Yuki)(done)	388	33	2.5	129.5	64.75	65	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	389	33	2.5	129.5	64.75	65	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	390	33	3	130	65	65.5	B3	59	3	1	0.25	0.25	4	3	p	4
segovia etude 20-4 (Yuki)(done)	391	33	3.5	130.5	65.25	65.5	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	392	33	3.5	130.5	65.25	65.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	393	33	4	131	65.5	66	A3	57	3	1	0.25	0.25	1	3	p	2
segovia etude 20-4 (Yuki)(done)	394	33	4.5	131.5	65.75	66	F#4	66	4	0.5	0.25	0	2	1	m	2
segovia etude 20-4 (Yuki)(done)	395	33	4.5	131.5	65.75	66	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	396	34	1	132	66	66.5	G3	55	3	1	0.25	0.25	0	3	p	0
segovia etude 20-4 (Yuki)(done)	397	34	1.5	132.5	66.25	66.5	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	398	34	1.5	132.5	66.25	66.5	D4	62	4	0.5	0	0.25	3	2	i	3
segovia etude 20-4 (Yuki)(done)	399	34	2	133	66.5	67	E3	52	3	1	0.25	0.25	1	4	p	2
segovia etude 20-4 (Yuki)(done)	400	34	2.5	133.5	66.75	67	E4	64	4	0.5	0.25	0	0	1	m	0
segovia etude 20-4 (Yuki)(done)	401	34	2.5	133.5	66.75	67	D4	62	4	0.5	0	0.25	3	2	i	3
