data_name,pitch,pitch_midi,octave,duration,time_from_prev,time_to_next,fingering,string,pluck,fret
abe etude 25-9,B2,47,2,0.25,0,0.125,2,5,,2
abe etude 25-9,B2,47,2,2,0,0.125,2,5,,2
abe etude 25-9,B2,47,2,0.5,0,0.125,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0833,0.25,0.0417,2,5,,2
abe etude 25-10,B2,47,2,0.25,0.0417,0.25,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,1,5,,2
abe etude 25-10,B2,47,2,0.1,0.25,0.05,1,5,,2
abe etude 25-10,B2,47,2,0.25,0.05,0.25,1,5,,2
abe etude 25-10,B2,47,2,0.1,0.25,0.05,1,5,,2
abe etude 25-10,B2,47,2,0.25,0.05,0.25,1,5,,2
abe etude 25-10,B2,47,2,0.25,0.25,0.25,1,5,,2
abe etude 25-10,B2,47,2,0.0714,0.25,0.0357,1,6,,7
abe etude 25-10,B2,47,2,0.25,0.0357,0.25,1,6,,7
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0833,0.25,0.0417,2,5,,2
abe etude 25-10,B2,47,2,0.25,0.0417,0.25,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.0714,0.0357,0.0357,2,5,,2
abe etude 25-10,B2,47,2,0.5,0.25,0.0417,2,5,,2
abe etude 25-10,B2,47,2,1,0.0417,0.25,2,5,,2
abe etude 25-10,B2,47,2,0.5,0.25,0.0417,2,5,,2
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,2,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-1,B3,59,3,2,0.25,0,0,2,,0
abe etude 25-1,B3,59,3,2,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,2,3,,4
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,2,0,1,2,3,,4
abe etude 25-1,B3,59,3,1,1,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,2,3,,4
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,2,0,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0,0.5,3,3,,4
abe etude 25-1,B3,59,3,1,0.5,0.5,3,3,,4
abe etude 25-1,B3,59,3,1,0.5,0.5,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,2,0.5,0,0,2,,0
abe etude 25-1,B3,59,3,1,0,0,2,3,,4
abe etude 25-1,B3,59,3,1,0,0.5,2,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,1,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,1,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,1,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,1,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.5,0.125,0.125,4,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.5,0.125,0.125,4,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-2,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-3,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-3,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.25,0,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-4,B3,59,3,0.125,0.1875,0.0625,0,2,,0
abe etude 25-4,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-5,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,3,3,,4
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-5,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-5,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,2,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,2,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,2,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,2,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,2,0.25,0,0,2,,0
abe etude 25-6,B3,59,3,1,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,3,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,1,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-6,B3,59,3,0.5,0.25,0.25,3,3,,4
abe etude 25-6,B3,59,3,0.5,0.25,0.25,4,3,,4
abe etude 25-6,B3,59,3,2,0.25,0,0,2,,0
abe etude 25-7,B3,59,3,1.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,1.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,1.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,3,3,,4
abe etude 25-7,B3,59,3,0.5,0.25,0,0,2,,0
abe etude 25-7,B3,59,3,1.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,1.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,0.5,0.25,0.25,0,2,,0
abe etude 25-7,B3,59,3,1,0.25,0,0,2,,0
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,0,2,,0
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,0,2,,0
abe etude 25-8,B3,59,3,1,0.25,0.25,3,3,,4
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-8,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-8,B3,59,3,1,0.25,0.25,4,3,,4
abe etude 25-9,B3,59,3,1,0.125,0,0,2,,0
abe etude 25-9,B3,59,3,1,0.125,0,0,2,,0
abe etude 25-9,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-9,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-9,B3,59,3,0.25,0.125,0,0,2,,0
abe etude 25-9,B3,59,3,0.25,0.125,0.125,0,2,,0
abe etude 25-9,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-9,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-9,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-9,B3,59,3,0.25,0.125,0.125,3,3,,4
abe etude 25-9,B3,59,3,0.5,0.125,0,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.25,0,0.25,3,3,,4
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.25,0.25,0,0,2,,0
abe etude 25-10,B3,59,3,0.25,0.25,0,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,3,3,,4
abe etude 25-10,B3,59,3,0.25,0,0,3,3,,4
abe etude 25-10,B3,59,3,0.25,0,0,3,3,,4
abe etude 25-10,B3,59,3,0.1,0.05,0.05,3,3,,4
abe etude 25-10,B3,59,3,0.1,0.05,0.05,3,3,,4
abe etude 25-10,B3,59,3,0.1,0.05,0.05,3,3,,4
abe etude 25-10,B3,59,3,0.1,0.05,0.05,3,3,,4
abe etude 25-10,B3,59,3,0.1,0.05,0.05,1,3,,4
abe etude 25-10,B3,59,3,0.25,0,0.25,1,3,,4
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,4,4,,9
abe etude 25-10,B3,59,3,0.5,0.25,0.25,4,4,,9
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.25,0,0.25,3,3,,4
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.25,0.25,0,0,2,,0
abe etude 25-10,B3,59,3,0.25,0.25,0,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.0714,0.0357,0.0357,0,2,,0
abe etude 25-10,B3,59,3,0.25,0,0.25,3,3,,4
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.5,0,0.25,3,3,,4
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-10,B3,59,3,0.0833,0.0417,0.0417,0,2,,0
abe etude 25-1,B4,71,4,1,0.5,0,1,1,,7
abe etude 25-1,B4,71,4,1,0.5,0,2,1,,7
abe etude 25-1,B4,71,4,1,0.5,0,2,1,,7
abe etude 25-2,B4,71,4,0.25,0.125,0.125,4,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.5,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,2,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.5,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,2,1,,7
abe etude 25-3,B4,71,4,0.5,0.25,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.5,0,0.125,3,2,,12
abe etude 25-3,B4,71,4,0.5,0,0.125,3,2,,12
abe etude 25-3,B4,71,4,0.5,0,0.125,3,2,,12
abe etude 25-3,B4,71,4,0.5,0,0.125,3,2,,12
abe etude 25-3,B4,71,4,0.25,0,0.125,3,2,,12
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.5,0.125,0,1,1,,7
abe etude 25-3,B4,71,4,0.25,0.125,0,2,1,,7
abe etude 25-5,B4,71,4,1,0.25,0.25,4,1,,7
abe etude 25-5,B4,71,4,1,0.25,0.25,4,1,,7
abe etude 25-5,B4,71,4,1,0.25,0.25,4,1,,7
abe etude 25-5,B4,71,4,1,0.25,0.25,4,1,,7
abe etude 25-6,B4,71,4,2,0.25,0,4,1,,7
abe etude 25-6,B4,71,4,1,0.25,0.25,4,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,1,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,1,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,4,1,,7
abe etude 25-10,B4,71,4,0.1,0.05,0.05,4,1,,7
abe etude 25-10,B4,71,4,0.1,0.05,0.05,4,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,4,1,,7
abe etude 25-10,B4,71,4,0.0714,0.0357,0.0357,1,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,1,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,1,1,,7
abe etude 25-10,B4,71,4,0.25,0.25,0,4,1,,7
abe etude 25-5,C#3,49,3,0.5,0,0.25,3,5,,4
abe etude 25-5,C#3,49,3,0.5,0,0.25,2,5,,4
abe etude 25-5,C#3,49,3,0.5,0,0.25,1,5,,4
abe etude 25-6,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-6,C#3,49,3,3,0,0.25,1,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,4,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,4,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-7,C#3,49,3,0.5,0.25,0.25,3,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,1,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,1,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,3,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,3,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,3,5,,4
abe etude 25-8,C#3,49,3,1,0.25,0.25,3,5,,4
abe etude 25-10,C#3,49,3,0.0714,0.0357,0.0357,3,5,,4
abe etude 25-10,C#3,49,3,0.1,0.25,0.05,1,5,,4
abe etude 25-10,C#3,49,3,0.25,0.05,0.25,1,5,,4
abe etude 25-10,C#3,49,3,0.0714,0.0357,0.0357,2,5,,4
abe etude 25-10,C#3,49,3,0.1,0.25,0.05,1,5,,4
abe etude 25-10,C#3,49,3,0.25,0.05,0.25,1,5,,4
abe etude 25-1,C#4,61,4,2,0.25,0,2,2,,2
abe etude 25-1,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-1,C#4,61,4,0.5,0.25,0.25,1,2,,2
abe etude 25-1,C#4,61,4,2,0,0,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-2,C#4,61,4,1,0.125,0.125,3,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,3,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,3,2,,2
abe etude 25-2,C#4,61,4,0.5,0.125,0,1,2,,2
abe etude 25-2,C#4,61,4,0.25,0.125,0.125,1,2,,2
abe etude 25-4,C#4,61,4,0.25,0.125,0.125,2,2,,2
abe etude 25-5,C#4,61,4,0.5,0.25,0,1,2,,2
